work_id,state,district,mp_name,mp_party,lok_sabha_term,work_category,implementing_agency,vendor_name,sanction_date,sanctioned_amount_inr,expenditure_inr,status,completion_date,is_anomaly,anomaly_type
MPLAD106319,Haryana,Gurugram,MP_126,Party_B,18th,Drinking Water Supply,Panchayati Raj Department,Vendor_094,2021-01-26,1393233.27,589043.97,Delayed,,0,none
MPLAD106320,Odisha,Cuttack,MP_079,Party_B,18th,Anganwadi Centre Construction,Jal Nigam,Vendor_052,2021-03-26,989625.6,28546.04,Sanctioned - Not Started,,1,fiscal_year_end_dumping
MPLAD106321,Kerala,Kochi,MP_086,Party_A,18th,Irrigation Canal Repair,State PWD Division,Vendor_097,2023-03-01,2688329.4,0.0,Sanctioned - Not Started,,1,vendor_collusion
MPLAD106322,Punjab,Ludhiana,MP_030,Independent,18th,Street Lighting,Municipal Corporation,Vendor_059,2021-06-28,865321.42,516134.88,Delayed,,0,none
MPLAD106323,Assam,Dibrugarh,MP_131,Party_B,18th,Community Hall Construction,Panchayati Raj Department,Vendor_093,2020-03-09,1572779.76,260671.77,Delayed,,0,none
MPLAD106324,West Bengal,Kolkata,MP_001,Party_C,17th,Solar Street Lighting,State PWD Division,Vendor_117,2021-03-12,1312857.55,422350.11,Delayed,,0,none
MPLAD106325,Karnataka,Mysuru,MP_062,Party_D,18th,Health Sub-Centre Upgrade,Panchayati Raj Department,Vendor_011,2022-05-06,1036008.61,160711.86,Delayed,,0,none
MPLAD106326,Chhattisgarh,Bilaspur,MP_103,Party_A,17th,Sports Infrastructure,Jal Nigam,Vendor_086,2021-11-30,1829950.06,1829950.06,Completed,2022-05-20,0,none
MPLAD106327,Bihar,Bhagalpur,MP_147,Party_D,17th,Drinking Water Supply,Zila Parishad,Vendor_063,2023-10-12,1260670.91,1236119.56,Completed,2024-01-16,0,none
MPLAD106328,Tamil Nadu,Chennai,MP_066,Party_C,17th,Sports Infrastructure,Zila Parishad,Vendor_066,2022-05-14,1065142.29,472117.21,Ongoing,,0,none
MPLAD106329,Odisha,Cuttack,MP_039,Party_B,17th,Community Hall Construction,Zila Parishad,Vendor_100,2022-08-29,1116054.87,169594.12,Delayed,,0,none
MPLAD106330,Gujarat,Ahmedabad,MP_021,Party_C,18th,Community Hall Construction,Zila Parishad,Vendor_117,2019-07-06,2310446.76,0.0,Sanctioned - Not Started,,0,none
MPLAD106331,Assam,Dibrugarh,MP_117,Party_D,17th,Library Construction,State Electricity Board,Vendor_009,2019-06-01,1116023.95,1116023.95,Completed,2019-11-30,0,none
MPLAD106332,Gujarat,Surat,MP_006,Independent,18th,Irrigation Canal Repair,State Electricity Board,Vendor_050,2019-10-14,1748780.17,877347.97,Ongoing,,0,none
MPLAD106333,Telangana,Hyderabad,MP_143,Party_D,18th,Health Sub-Centre Upgrade,Public Works Department,Vendor_038,2023-10-30,2991134.06,2009199.14,Ongoing,,0,none
MPLAD106334,Haryana,Panipat,MP_026,Party_D,18th,Street Lighting,State PWD Division,Vendor_101,2024-04-10,686857.33,90882.11,Delayed,,0,none
MPLAD106335,Chhattisgarh,Bilaspur,MP_058,Party_B,18th,Cremation/Burial Ground Development,Public Works Department,Vendor_037,2024-08-05,710498.05,881026.99,Completed,2024-09-17,1,cost_overrun
MPLAD106336,Punjab,Jalandhar,MP_115,Party_A,18th,Drainage System,State PWD Division,Vendor_071,2022-07-18,1443026.5,0.0,Sanctioned - Not Started,,0,none
MPLAD106337,Kerala,Kochi,MP_086,Party_A,18th,Bridge/Culvert Construction,State PWD Division,Vendor_053,2021-07-16,3200140.95,0.0,Sanctioned - Not Started,,0,none
MPLAD106338,Gujarat,Vadodara,MP_093,Party_A,18th,Cremation/Burial Ground Development,State PWD Division,Vendor_058,2023-07-31,1023943.61,622237.26,Delayed,,0,none
MPLAD106339,West Bengal,Kolkata,MP_054,Party_D,18th,School Building Repair,State Electricity Board,Vendor_107,2021-07-25,1219333.68,15387.56,Delayed,,0,none
MPLAD106340,Odisha,Cuttack,MP_017,Party_B,18th,Irrigation Canal Repair,Zila Parishad,Vendor_024,2021-07-31,1216446.31,640366.81,Ongoing,,0,none
MPLAD106341,Karnataka,Hubballi,MP_029,Party_D,17th,Solar Street Lighting,Panchayati Raj Department,Vendor_111,2022-03-13,1135088.16,0.0,Sanctioned - Not Started,,0,none
MPLAD106342,Tamil Nadu,Madurai,MP_087,Party_C,17th,Public Toilet Complex,District Rural Development Agency,Vendor_097,2024-02-20,823490.61,794641.58,Completed,2024-09-14,0,none
MPLAD106343,Kerala,Kochi,MP_085,Party_A,18th,Irrigation Canal Repair,Public Works Department,Vendor_114,2022-02-12,813552.52,759447.55,Completed,2022-09-02,0,none
MPLAD106344,Chhattisgarh,Bilaspur,MP_080,Independent,17th,Library Construction,Municipal Corporation,Vendor_116,2021-11-17,1590102.25,0.0,Sanctioned - Not Started,,0,none
MPLAD106345,Haryana,Gurugram,MP_126,Party_B,18th,Library Construction,Municipal Corporation,Vendor_077,2022-05-23,1419682.96,370906.8,Ongoing,,0,none
MPLAD106346,Karnataka,Mysuru,MP_059,Party_D,17th,Street Lighting,Panchayati Raj Department,Vendor_019,2021-05-29,564458.75,0.0,Delayed,,0,none
MPLAD106347,Kerala,Kochi,MP_104,Independent,18th,Sports Infrastructure,State Electricity Board,Vendor_069,2024-03-26,2371101.43,2312508.89,Completed,2024-04-02,1,ghost_fast_completion
MPLAD106348,Gujarat,Ahmedabad,MP_027,Independent,18th,Health Sub-Centre Upgrade,Municipal Corporation,Vendor_085,2023-07-18,2078388.36,361615.34,Ongoing,,0,none
MPLAD106349,West Bengal,Kolkata,MP_009,Party_D,17th,Health Sub-Centre Upgrade,State PWD Division,Vendor_009,2019-11-19,11098548.25,3487654.68,Delayed,,1,price_inflation
MPLAD106350,Maharashtra,Pune,MP_127,Party_A,18th,Road Construction,Jal Nigam,Vendor_064,2021-08-31,2678915.56,657392.55,Ongoing,,0,none
MPLAD106351,Tamil Nadu,Madurai,MP_145,Independent,17th,Solar Street Lighting,Municipal Corporation,Vendor_038,2021-07-08,1520678.77,888174.14,Ongoing,,0,none
MPLAD106352,Kerala,Kochi,MP_108,Party_D,17th,Library Construction,Public Works Department,Vendor_034,2021-07-02,1799673.17,0.0,Sanctioned - Not Started,,0,none
MPLAD106353,Kerala,Kochi,MP_086,Party_A,18th,Cremation/Burial Ground Development,State PWD Division,Vendor_009,2020-08-18,483323.35,472254.67,Completed,2021-03-08,0,none
MPLAD106354,Haryana,Faridabad,MP_112,Party_D,18th,Public Toilet Complex,Jal Nigam,Vendor_039,2024-07-01,661455.83,0.0,Sanctioned - Not Started,,0,none
MPLAD106355,West Bengal,Kolkata,MP_089,Party_B,17th,Road Construction,Jal Nigam,Vendor_083,2020-12-10,886897.89,857724.76,Completed,2021-06-19,0,none
MPLAD106356,Assam,Guwahati,MP_133,Party_C,17th,Health Sub-Centre Upgrade,State Electricity Board,Vendor_111,2022-01-31,1733541.5,116353.53,Ongoing,,0,none
MPLAD106357,Odisha,Cuttack,MP_079,Party_B,18th,Drainage System,Public Works Department,Vendor_067,2024-04-05,1206827.52,189537.9,Delayed,,0,none
MPLAD106358,Tamil Nadu,Madurai,MP_125,Party_A,17th,Bridge/Culvert Construction,Public Works Department,Vendor_114,2021-12-13,3967886.23,3862607.25,Completed,2022-07-13,0,none
MPLAD106359,Bihar,Bhagalpur,MP_147,Party_D,17th,Health Sub-Centre Upgrade,State PWD Division,Vendor_085,2019-12-12,7629209.06,1389841.79,Delayed,,1,price_inflation
MPLAD106360,Madhya Pradesh,Indore,MP_038,Party_A,17th,Road Construction,State PWD Division,Vendor_018,2024-03-15,1410164.27,235503.25,Delayed,,0,none
MPLAD106361,Gujarat,Ahmedabad,MP_100,Party_A,17th,Library Construction,Jal Nigam,Vendor_005,2024-07-02,1354593.0,1683556.14,Completed,2025-02-04,1,cost_overrun
MPLAD106362,Rajasthan,Jodhpur,MP_063,Party_A,17th,Drinking Water Supply,Public Works Department,Vendor_075,2019-11-25,524528.5,0.0,Sanctioned - Not Started,,0,none
MPLAD106363,Odisha,Rourkela,MP_013,Party_B,17th,Community Hall Construction,State Electricity Board,Vendor_056,2019-04-07,3955029.24,3855940.73,Completed,2019-09-06,0,none
MPLAD106364,Kerala,Kochi,MP_082,Party_A,17th,Library Construction,Public Works Department,Vendor_116,2023-01-14,1327842.71,434829.68,Ongoing,,0,none
MPLAD106365,Chhattisgarh,Raipur,MP_113,Party_B,18th,Road Construction,Zila Parishad,Vendor_057,2024-02-18,1045263.09,885770.45,Completed,2024-09-24,0,none
MPLAD106366,Assam,Dibrugarh,MP_123,Independent,17th,Solar Street Lighting,Zila Parishad,Vendor_103,2021-11-26,839617.82,416444.53,Ongoing,,0,none
MPLAD106367,Rajasthan,Jaipur,MP_004,Independent,17th,School Building Repair,Municipal Corporation,Vendor_112,2023-07-18,905144.04,0.0,Sanctioned - Not Started,,0,none
MPLAD106368,Haryana,Faridabad,MP_137,Party_C,18th,Street Lighting,Panchayati Raj Department,Vendor_022,2023-07-13,722493.26,0.0,Sanctioned - Not Started,,0,none
MPLAD106369,Tamil Nadu,Coimbatore,MP_078,Party_A,17th,Street Lighting,Public Works Department,Vendor_019,2020-08-13,779212.02,680524.95,Completed,2021-03-15,0,none
MPLAD106370,Madhya Pradesh,Indore,MP_038,Party_A,17th,School Building Repair,State Electricity Board,Vendor_011,2021-02-17,1958982.78,1958982.78,Completed,2021-07-03,0,none
MPLAD106371,Assam,Guwahati,MP_024,Party_C,17th,Irrigation Canal Repair,State Electricity Board,Vendor_026,2023-01-20,941882.48,584247.98,Delayed,,0,none
MPLAD106372,Gujarat,Ahmedabad,MP_021,Party_C,18th,Anganwadi Centre Construction,Public Works Department,Vendor_043,2024-03-08,483181.39,122804.0,Delayed,,0,none
MPLAD106373,Punjab,Jalandhar,MP_146,Independent,17th,Sports Infrastructure,District Rural Development Agency,Vendor_053,2023-09-19,1551579.41,0.0,Sanctioned - Not Started,,0,none
MPLAD106374,Kerala,Thiruvananthapuram,MP_074,Party_B,18th,Public Toilet Complex,Jal Nigam,Vendor_103,2022-08-25,590466.78,469783.32,Ongoing,,0,none
MPLAD106375,Punjab,Ludhiana,MP_030,Independent,18th,Public Toilet Complex,District Rural Development Agency,Vendor_060,2022-12-15,709921.98,0.0,Sanctioned - Not Started,,0,none
MPLAD106376,Gujarat,Surat,MP_097,Party_B,17th,Irrigation Canal Repair,Panchayati Raj Department,Vendor_089,2020-05-25,1110440.0,1076866.51,Completed,2021-02-22,0,none
MPLAD106377,Gujarat,Ahmedabad,MP_095,Party_B,18th,Irrigation Canal Repair,Municipal Corporation,Vendor_087,2023-06-12,1372013.03,1307575.77,Completed,2023-10-30,0,none
MPLAD106378,Gujarat,Ahmedabad,MP_100,Party_A,17th,Anganwadi Centre Construction,State PWD Division,Vendor_058,2022-06-27,1022156.43,0.0,Sanctioned - Not Started,,0,none
MPLAD106379,Tamil Nadu,Chennai,MP_135,Party_B,18th,Solar Street Lighting,Public Works Department,Vendor_091,2023-02-11,962534.49,0.0,Sanctioned - Not Started,,0,none
MPLAD106380,Jharkhand,Ranchi,MP_035,Independent,17th,School Building Repair,Jal Nigam,Vendor_037,2022-08-04,1432883.32,893586.07,Ongoing,,0,none
MPLAD106381,Andhra Pradesh,Vijayawada,MP_116,Party_D,18th,Bridge/Culvert Construction,Jal Nigam,Vendor_018,2019-12-30,2207729.44,2153592.19,Completed,2020-05-30,0,none
MPLAD106382,Kerala,Kochi,MP_022,Party_B,18th,Road Construction,Jal Nigam,Vendor_110,2020-10-23,2476248.11,0.0,Sanctioned - Not Started,,0,none
MPLAD106383,Bihar,Bhagalpur,MP_147,Party_D,17th,Drainage System,Municipal Corporation,Vendor_026,2022-09-25,762749.25,518274.79,Ongoing,,0,none
MPLAD106384,Assam,Dibrugarh,MP_131,Party_B,18th,Library Construction,Jal Nigam,Vendor_010,2024-03-16,705373.69,116401.69,Delayed,,0,none
MPLAD106385,Odisha,Cuttack,MP_079,Party_B,18th,Anganwadi Centre Construction,Jal Nigam,Vendor_008,2019-10-07,848173.49,0.0,Sanctioned - Not Started,,0,none
MPLAD106386,Uttar Pradesh,Varanasi,MP_007,Party_D,18th,Cremation/Burial Ground Development,Zila Parishad,Vendor_055,2022-09-23,920331.61,534527.7,Ongoing,,0,none
MPLAD106387,Jharkhand,Jamshedpur,MP_132,Party_B,18th,Irrigation Canal Repair,Zila Parishad,Vendor_052,2019-10-10,1920780.31,752643.3,Ongoing,,0,none
MPLAD106388,West Bengal,Kolkata,MP_009,Party_D,17th,School Building Repair,Panchayati Raj Department,Vendor_108,2020-11-17,879790.22,103250.98,Ongoing,,0,none
MPLAD106389,Telangana,Hyderabad,MP_142,Party_C,18th,Health Sub-Centre Upgrade,Zila Parishad,Vendor_101,2019-12-02,702859.91,350151.92,Delayed,,0,none
MPLAD106390,Assam,Silchar,MP_076,Independent,17th,Drinking Water Supply,Panchayati Raj Department,Vendor_104,2024-07-17,1276207.86,1452701.0,Completed,2025-02-16,1,cost_overrun
MPLAD106391,Gujarat,Ahmedabad,MP_100,Party_A,17th,Road Construction,Panchayati Raj Department,Vendor_029,2019-04-18,2658070.98,0.0,Sanctioned - Not Started,,0,none
MPLAD106392,Punjab,Jalandhar,MP_146,Independent,17th,Solar Street Lighting,State Electricity Board,Vendor_052,2022-01-10,1581377.78,2033234.25,Completed,2022-07-10,1,cost_overrun
MPLAD106393,Odisha,Cuttack,MP_079,Party_B,18th,School Building Repair,State Electricity Board,Vendor_079,2021-03-17,793685.0,748206.91,Completed,2021-07-05,0,none
MPLAD106394,Punjab,Ludhiana,MP_030,Independent,18th,Anganwadi Centre Construction,Jal Nigam,Vendor_053,2024-04-25,582127.76,137746.34,Delayed,,0,none
MPLAD106395,Jharkhand,Ranchi,MP_109,Party_C,18th,Library Construction,State Electricity Board,Vendor_033,2022-09-21,541424.56,0.0,Sanctioned - Not Started,,1,vendor_collusion
MPLAD106396,Telangana,Hyderabad,MP_143,Party_D,18th,Solar Street Lighting,District Rural Development Agency,Vendor_074,2022-09-08,1142316.35,0.0,Sanctioned - Not Started,,0,none
MPLAD106397,Bihar,Bhagalpur,MP_077,Party_B,18th,Drinking Water Supply,Jal Nigam,Vendor_107,2019-04-09,1267911.34,1388264.46,Completed,2019-10-10,1,cost_overrun
MPLAD106398,Karnataka,Mysuru,MP_059,Party_D,17th,Solar Street Lighting,District Rural Development Agency,Vendor_020,2022-09-18,1087994.19,0.0,Sanctioned - Not Started,,0,none
MPLAD106399,Tamil Nadu,Madurai,MP_145,Independent,17th,Cremation/Burial Ground Development,Zila Parishad,Vendor_041,2020-02-18,699967.19,247962.79,Delayed,,0,none
MPLAD106400,Assam,Dibrugarh,MP_123,Independent,17th,Anganwadi Centre Construction,Public Works Department,Vendor_034,2019-12-18,811487.24,471885.61,Ongoing,,0,none
MPLAD106401,Punjab,Jalandhar,MP_114,Party_B,18th,Bridge/Culvert Construction,Public Works Department,Vendor_078,2021-05-06,2559332.62,90893.41,Delayed,,0,none
MPLAD106402,Tamil Nadu,Coimbatore,MP_128,Independent,18th,Sports Infrastructure,Municipal Corporation,Vendor_103,2024-06-05,1721560.39,1389855.46,Completed,2024-09-03,0,none
MPLAD106403,Punjab,Amritsar,MP_064,Party_D,18th,Sports Infrastructure,District Rural Development Agency,Vendor_097,2022-12-15,2185454.92,0.0,Delayed,,0,none
MPLAD106404,Haryana,Gurugram,MP_091,Party_A,18th,Irrigation Canal Repair,State PWD Division,Vendor_052,2021-06-18,1883019.77,239798.59,Delayed,,0,none
MPLAD106405,Assam,Silchar,MP_016,Party_C,17th,Irrigation Canal Repair,Jal Nigam,Vendor_113,2020-09-09,2706789.62,866563.74,Delayed,,0,none
MPLAD106406,Tamil Nadu,Madurai,MP_136,Party_B,17th,Street Lighting,State Electricity Board,Vendor_103,2020-07-13,374306.12,130042.7,Delayed,,0,none
MPLAD106407,Kerala,Thiruvananthapuram,MP_083,Independent,17th,Solar Street Lighting,Jal Nigam,Vendor_104,2020-02-20,857003.06,857003.06,Completed,2020-10-07,0,none
MPLAD106408,Telangana,Hyderabad,MP_142,Party_C,18th,Sports Infrastructure,State PWD Division,Vendor_025,2019-10-16,1477542.47,2.98,Delayed,,0,none
MPLAD106409,Kerala,Thiruvananthapuram,MP_083,Independent,17th,Road Construction,Jal Nigam,Vendor_065,2022-01-17,3366486.0,1270594.14,Delayed,,0,none
MPLAD106410,Rajasthan,Jaipur,MP_121,Party_A,17th,Drinking Water Supply,State Electricity Board,Vendor_102,2021-03-19,1006758.84,132829.06,Delayed,,0,none
MPLAD106411,Andhra Pradesh,Vijayawada,MP_116,Party_D,18th,Drainage System,Zila Parishad,Vendor_033,2023-01-26,756131.83,730113.42,Completed,2023-06-07,0,none
MPLAD106412,Assam,Guwahati,MP_148,Party_A,18th,Solar Street Lighting,District Rural Development Agency,Vendor_063,2020-10-14,498726.79,91547.81,Ongoing,,0,none
MPLAD106413,Punjab,Ludhiana,MP_124,Party_D,17th,Road Construction,Zila Parishad,Vendor_118,2022-11-25,1586446.53,0.0,Sanctioned - Not Started,,0,none
MPLAD106414,Punjab,Jalandhar,MP_045,Party_C,18th,Health Sub-Centre Upgrade,Panchayati Raj Department,Vendor_030,2022-11-09,1941640.1,1016227.18,Ongoing,,0,none
MPLAD106415,Haryana,Faridabad,MP_112,Party_D,18th,Community Hall Construction,Public Works Department,Vendor_102,2022-10-31,2900434.66,2708046.61,Completed,2023-04-16,0,none
MPLAD106416,Punjab,Jalandhar,MP_114,Party_B,18th,Street Lighting,State PWD Division,Vendor_062,2022-05-28,882740.19,0.0,Sanctioned - Not Started,,0,none
MPLAD106417,Bihar,Bhagalpur,MP_070,Party_B,18th,Street Lighting,State PWD Division,Vendor_064,2019-09-25,481917.64,147057.3,Ongoing,,0,none
MPLAD106418,Maharashtra,Nashik,MP_068,Independent,17th,Public Toilet Complex,Zila Parishad,Vendor_081,2024-03-20,513487.5,0.0,Sanctioned - Not Started,,0,none
MPLAD106419,Madhya Pradesh,Bhopal,MP_084,Party_C,18th,Drinking Water Supply,Municipal Corporation,Vendor_091,2024-07-21,1029587.44,924061.81,Completed,2024-09-30,0,none
MPLAD106420,Assam,Dibrugarh,MP_123,Independent,17th,School Building Repair,State PWD Division,Vendor_087,2020-05-07,2028733.78,2167311.31,Completed,2020-10-11,1,cost_overrun
MPLAD106421,Andhra Pradesh,Guntur,MP_036,Independent,17th,Public Toilet Complex,Jal Nigam,Vendor_036,2022-05-14,588058.33,182698.66,Ongoing,,0,none
MPLAD106422,Assam,Silchar,MP_076,Independent,17th,Community Hall Construction,State Electricity Board,Vendor_059,2020-12-08,1585861.45,470008.56,Delayed,,0,none
MPLAD106423,Kerala,Kochi,MP_108,Party_D,17th,Community Hall Construction,State Electricity Board,Vendor_094,2020-12-24,1373037.52,0.0,Sanctioned - Not Started,,0,none
MPLAD106424,Bihar,Gaya,MP_072,Independent,18th,Drinking Water Supply,State PWD Division,Vendor_011,2020-12-25,602045.67,530631.32,Completed,2021-04-17,0,none
MPLAD106425,Gujarat,Ahmedabad,MP_100,Party_A,17th,Bridge/Culvert Construction,Jal Nigam,Vendor_021,2021-03-24,3940305.63,624379.82,Delayed,,0,none
MPLAD106426,Gujarat,Ahmedabad,MP_047,Party_C,17th,Street Lighting,Public Works Department,Vendor_019,2023-09-09,231402.39,113592.08,Delayed,,0,none
MPLAD106427,Punjab,Jalandhar,MP_139,Party_A,18th,Bridge/Culvert Construction,Public Works Department,Vendor_040,2022-07-01,3807936.34,1240513.55,Ongoing,,0,none
MPLAD106428,West Bengal,Kolkata,MP_054,Party_D,18th,Solar Street Lighting,Municipal Corporation,Vendor_025,2021-02-25,1371967.77,10113.9,Sanctioned - Not Started,,1,fiscal_year_end_dumping
MPLAD106429,Kerala,Kozhikode,MP_043,Independent,18th,Street Lighting,District Rural Development Agency,Vendor_080,2022-05-29,245316.44,192186.28,Completed,2023-02-12,0,none
MPLAD106430,Maharashtra,Nashik,MP_068,Independent,17th,Community Hall Construction,State Electricity Board,Vendor_082,2024-08-09,2729466.71,1196230.82,Ongoing,,0,none
MPLAD106431,Punjab,Ludhiana,MP_101,Party_C,17th,Community Hall Construction,Jal Nigam,Vendor_076,2022-01-08,3269939.65,1029975.54,Delayed,,0,none
MPLAD106432,Kerala,Thiruvananthapuram,MP_074,Party_B,18th,Public Toilet Complex,Public Works Department,Vendor_076,2023-01-14,993278.22,0.0,Sanctioned - Not Started,,0,none
MPLAD106433,Haryana,Faridabad,MP_055,Party_D,17th,Community Hall Construction,Zila Parishad,Vendor_036,2021-11-22,2306767.47,1348891.36,Ongoing,,0,none
MPLAD106434,Punjab,Jalandhar,MP_144,Party_B,18th,Solar Street Lighting,State PWD Division,Vendor_104,2021-09-11,410025.65,410025.65,Completed,2022-04-22,0,none
MPLAD106435,West Bengal,Kolkata,MP_056,Party_D,18th,Drainage System,Jal Nigam,Vendor_010,2024-07-06,1489616.64,689902.61,Delayed,,0,none
MPLAD106436,Maharashtra,Mumbai,MP_105,Independent,18th,Health Sub-Centre Upgrade,Jal Nigam,Vendor_069,2023-02-07,3000000.0,97117.81,Delayed,,1,round_number_invoice
MPLAD106437,Punjab,Amritsar,MP_012,Independent,18th,School Building Repair,Panchayati Raj Department,Vendor_060,2024-02-01,649482.7,225772.52,Ongoing,,0,none
MPLAD106438,Gujarat,Ahmedabad,MP_015,Party_D,18th,Library Construction,State PWD Division,Vendor_067,2022-06-04,1061804.23,1061804.23,Completed,2022-08-08,0,none
MPLAD106439,Bihar,Bhagalpur,MP_070,Party_B,18th,Library Construction,Panchayati Raj Department,Vendor_023,2022-10-14,1856638.01,1665250.88,Completed,2023-07-27,0,none
MPLAD106440,Assam,Dibrugarh,MP_123,Independent,17th,Cremation/Burial Ground Development,Public Works Department,Vendor_103,2021-11-27,680071.9,0.0,Sanctioned - Not Started,,0,none
MPLAD106441,Maharashtra,Mumbai,MP_067,Party_C,17th,School Building Repair,State PWD Division,Vendor_061,2021-09-16,1260189.39,0.0,Sanctioned - Not Started,,0,none
MPLAD106442,West Bengal,Siliguri,MP_071,Party_B,17th,Solar Street Lighting,District Rural Development Agency,Vendor_017,2022-12-04,1353036.8,1353036.8,Completed,2023-04-24,0,none
MPLAD106443,Bihar,Patna,MP_050,Party_C,17th,Public Toilet Complex,Zila Parishad,Vendor_119,2021-09-29,852982.28,0.0,Sanctioned - Not Started,,0,none
MPLAD106444,Rajasthan,Jodhpur,MP_063,Party_A,17th,Sports Infrastructure,District Rural Development Agency,Vendor_026,2023-07-11,1949043.19,995300.78,Ongoing,,0,none
MPLAD106445,Maharashtra,Mumbai,MP_105,Independent,18th,Solar Street Lighting,Public Works Department,Vendor_112,2022-05-20,1127655.37,1123399.04,Completed,2023-01-09,0,none
MPLAD106446,Bihar,Bhagalpur,MP_110,Party_C,18th,Health Sub-Centre Upgrade,Jal Nigam,Vendor_039,2023-04-29,1278371.73,1133704.65,Completed,2023-10-10,0,none
MPLAD106447,Assam,Dibrugarh,MP_117,Party_D,17th,Street Lighting,Public Works Department,Vendor_011,2021-09-21,468250.76,408039.17,Completed,2022-03-14,0,none
MPLAD106448,Chhattisgarh,Bilaspur,MP_081,Party_A,17th,Library Construction,Jal Nigam,Vendor_099,2023-03-29,572189.34,185583.17,Ongoing,,0,none
MPLAD106449,Uttar Pradesh,Varanasi,MP_007,Party_D,18th,Public Toilet Complex,Panchayati Raj Department,Vendor_053,2022-03-19,795024.74,240650.4,Delayed,,0,none
MPLAD106450,Assam,Guwahati,MP_024,Party_C,17th,School Building Repair,State PWD Division,Vendor_044,2022-01-30,613869.25,174524.87,Delayed,,0,none
MPLAD106451,Rajasthan,Jodhpur,MP_099,Party_C,18th,Irrigation Canal Repair,Municipal Corporation,Vendor_083,2021-05-11,1527435.86,889339.13,Delayed,,0,none
MPLAD106452,Odisha,Rourkela,MP_106,Party_C,18th,Solar Street Lighting,District Rural Development Agency,Vendor_003,2024-02-17,829119.43,829119.43,Completed,2024-08-26,0,none
MPLAD106453,Jharkhand,Jamshedpur,MP_132,Party_B,18th,Irrigation Canal Repair,Municipal Corporation,Vendor_046,2023-06-23,2490906.55,721912.77,Delayed,,0,none
MPLAD106454,Karnataka,Hubballi,MP_029,Party_D,17th,Drainage System,Public Works Department,Vendor_007,2019-11-22,1788695.54,1659811.27,Completed,2020-04-04,0,none
MPLAD106455,Maharashtra,Nashik,MP_011,Independent,17th,Sports Infrastructure,Jal Nigam,Vendor_040,2024-06-24,1972307.17,0.0,Sanctioned - Not Started,,0,none
MPLAD106456,Bihar,Bhagalpur,MP_110,Party_C,18th,Community Hall Construction,Municipal Corporation,Vendor_009,2022-03-08,3393742.48,2076994.87,Ongoing,,0,none
MPLAD106457,Rajasthan,Udaipur,MP_023,Party_D,18th,Community Hall Construction,Jal Nigam,Vendor_096,2022-12-26,2287369.95,0.0,Sanctioned - Not Started,,0,none
MPLAD106458,Odisha,Rourkela,MP_013,Party_B,17th,Cremation/Burial Ground Development,Panchayati Raj Department,Vendor_088,2022-08-10,537440.16,273142.07,Ongoing,,0,none
MPLAD106459,Maharashtra,Nashik,MP_011,Independent,17th,Public Toilet Complex,District Rural Development Agency,Vendor_058,2023-07-20,465525.03,117097.53,Delayed,,0,none
MPLAD106460,Rajasthan,Udaipur,MP_044,Party_B,18th,Sports Infrastructure,Public Works Department,Vendor_099,2023-08-26,2342398.02,910263.38,Delayed,,0,none
MPLAD106461,Telangana,Hyderabad,MP_140,Party_C,18th,Community Hall Construction,Municipal Corporation,Vendor_037,2023-09-15,2399202.41,2399202.41,Completed,2024-03-20,1,fund_splitting
MPLAD106462,Jharkhand,Ranchi,MP_109,Party_C,18th,Library Construction,State Electricity Board,Vendor_082,2024-04-14,1267279.34,445490.74,Delayed,,0,none
MPLAD106463,Gujarat,Vadodara,MP_093,Party_A,18th,Street Lighting,Municipal Corporation,Vendor_014,2022-04-14,209560.49,92727.98,Ongoing,,0,none
MPLAD106464,Bihar,Gaya,MP_060,Independent,17th,Drainage System,District Rural Development Agency,Vendor_017,2020-09-10,4929196.57,0.0,Sanctioned - Not Started,,1,price_inflation
MPLAD106465,Tamil Nadu,Coimbatore,MP_128,Independent,18th,Public Toilet Complex,Panchayati Raj Department,Vendor_056,2021-08-27,274640.94,100996.59,Ongoing,,0,none
MPLAD106466,Rajasthan,Udaipur,MP_023,Party_D,18th,Sports Infrastructure,Jal Nigam,Vendor_082,2023-09-06,707994.22,214306.94,Delayed,,0,none
MPLAD106467,Uttar Pradesh,Lucknow,MP_049,Party_A,17th,Public Toilet Complex,Municipal Corporation,Vendor_018,2022-08-20,626843.55,539288.95,Completed,2022-12-31,0,none
MPLAD106468,Kerala,Thiruvananthapuram,MP_083,Independent,17th,Bridge/Culvert Construction,Municipal Corporation,Vendor_099,2021-12-24,3468125.81,3137237.08,Completed,2022-05-29,0,none
MPLAD106469,Bihar,Bhagalpur,MP_070,Party_B,18th,Irrigation Canal Repair,State PWD Division,Vendor_084,2020-11-08,2523767.97,2022633.81,Completed,2021-05-17,0,none
MPLAD106470,Kerala,Thiruvananthapuram,MP_083,Independent,17th,School Building Repair,Panchayati Raj Department,Vendor_052,2019-05-01,1503706.65,0.0,Sanctioned - Not Started,,0,none
MPLAD106471,Gujarat,Surat,MP_122,Independent,17th,Health Sub-Centre Upgrade,Jal Nigam,Vendor_045,2022-03-23,758463.99,703068.64,Completed,2022-08-29,0,none
MPLAD106472,Maharashtra,Nashik,MP_068,Independent,17th,Irrigation Canal Repair,Zila Parishad,Vendor_046,2019-09-03,2453575.92,1986019.04,Completed,2019-12-18,0,none
