work_id,state,district,mp_name,vendor_name,sanctioned_amount_inr,expenditure_inr,utilization_ratio,flag_fund_splitting,flag_fiscal_dumping,flag_cost_overrun,flag_ghost_fast,flag_round_invoice,iso_pred,composite_risk_score,final_pred
MPLAD106641,Chhattisgarh,Bilaspur,MP_081,Vendor_073,247015.49,245740.78,0.994839554393937,0,0,0,0,0,1,37.5,0
MPLAD106642,Kerala,Kochi,MP_022,Vendor_116,1092663.84,201852.27,0.18473409900706514,0,0,0,0,0,-1,53.1,1
MPLAD106643,Odisha,Cuttack,MP_010,Vendor_074,1002003.36,40749.95,0.04066847640111706,0,1,0,0,0,1,85.0,1
MPLAD106644,Gujarat,Ahmedabad,MP_002,Vendor_116,1036550.75,560865.43,0.5410882486940461,0,0,0,0,0,-1,47.8,1
MPLAD106645,Andhra Pradesh,Vijayawada,MP_116,Vendor_004,1290153.36,1037910.26,0.8044859566152662,0,0,0,0,0,-1,64.5,1
MPLAD106646,Chhattisgarh,Bilaspur,MP_103,Vendor_029,615245.13,294639.5,0.47889773625676646,0,0,0,0,0,-1,43.1,1
MPLAD106647,Telangana,Hyderabad,MP_142,Vendor_106,1417012.48,507816.68,0.3583713532290132,0,0,0,0,0,1,18.3,0
MPLAD106648,Chhattisgarh,Bilaspur,MP_103,Vendor_014,265455.12,249547.84,0.9400754447682155,0,0,0,0,0,1,26.8,0
MPLAD106649,Madhya Pradesh,Bhopal,MP_033,Vendor_077,1464450.02,1274777.08,0.8704817935677996,0,0,0,0,0,1,27.2,0
MPLAD106650,Chhattisgarh,Bilaspur,MP_130,Vendor_075,444207.79,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106651,Tamil Nadu,Madurai,MP_042,Vendor_100,571451.15,169243.17,0.29616384532606155,0,0,0,0,0,1,30.0,0
MPLAD106652,Haryana,Faridabad,MP_112,Vendor_066,627271.03,698257.31,1.1131668395398397,0,0,1,0,0,-1,90.0,1
MPLAD106653,Maharashtra,Mumbai,MP_061,Vendor_079,1451741.87,460451.01,0.317171405960758,0,0,0,0,0,1,12.2,0
MPLAD106654,Andhra Pradesh,Guntur,MP_119,Vendor_055,1000729.35,303719.7,0.30349834348318055,0,0,0,0,0,1,31.5,0
MPLAD106655,Karnataka,Mysuru,MP_019,Vendor_070,1867370.03,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106656,Gujarat,Surat,MP_053,Vendor_108,1418257.12,1370820.77,0.966553067613015,0,0,0,0,0,1,37.6,0
MPLAD106657,Bihar,Gaya,MP_060,Vendor_078,302523.99,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106658,Assam,Guwahati,MP_148,Vendor_052,1978806.19,971809.42,0.49110894483304607,0,0,0,0,0,-1,46.3,1
MPLAD106659,West Bengal,Kolkata,MP_089,Vendor_058,1236268.75,271104.88,0.21929283580127704,0,0,0,0,0,1,13.3,0
MPLAD106660,Chhattisgarh,Bilaspur,MP_081,Vendor_086,279490.31,148876.88,0.5326727785303182,0,0,0,0,0,1,16.3,0
MPLAD106661,Kerala,Thiruvananthapuram,MP_074,Vendor_093,1831053.73,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106662,Tamil Nadu,Madurai,MP_136,Vendor_105,602527.57,529747.35,0.8792084816965305,0,0,0,0,0,1,12.2,0
MPLAD106663,Jharkhand,Ranchi,MP_107,Vendor_095,1319096.35,454412.3,0.3444875728751732,0,0,0,0,0,1,17.8,0
MPLAD106664,Maharashtra,Mumbai,MP_069,Vendor_057,6538062.54,5673248.23,0.8677262102176221,0,0,0,0,0,1,11.4,0
MPLAD106665,Punjab,Jalandhar,MP_045,Vendor_014,522519.55,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106666,Jharkhand,Ranchi,MP_051,Vendor_108,3311014.52,898737.94,0.2714388398393372,0,0,0,0,0,1,3.4,0
MPLAD106667,Haryana,Faridabad,MP_112,Vendor_096,637139.64,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106668,Tamil Nadu,Madurai,MP_042,Vendor_097,759904.6,359624.57,0.47324962896658346,0,0,0,0,0,-1,50.9,1
MPLAD106669,Kerala,Kochi,MP_022,Vendor_040,1638010.83,1638010.83,1.0,0,0,0,0,0,-1,63.0,1
MPLAD106670,Chhattisgarh,Raipur,MP_020,Vendor_085,1699863.64,1622896.2,0.9547214034179824,0,0,0,0,0,-1,57.1,1
MPLAD106671,Kerala,Thiruvananthapuram,MP_074,Vendor_030,892155.75,178963.12,0.20059627480963946,0,0,0,0,0,1,29.1,0
MPLAD106672,Chhattisgarh,Raipur,MP_020,Vendor_038,1174557.19,1174557.19,1.0,0,0,0,0,0,1,5.7,0
MPLAD106673,Maharashtra,Mumbai,MP_069,Vendor_075,1956765.17,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106674,Bihar,Bhagalpur,MP_110,Vendor_064,506320.52,390209.62,0.7706770802020823,0,0,0,0,0,-1,41.1,1
MPLAD106675,Kerala,Kochi,MP_104,Vendor_098,2500000.0,1007618.88,0.403047552,0,0,0,0,0,-1,55.0,1
MPLAD106676,Punjab,Jalandhar,MP_144,Vendor_107,2000000.0,2000000.0,1.0,0,0,0,0,1,-1,80.2,1
MPLAD106677,Karnataka,Mysuru,MP_059,Vendor_046,1191454.63,764496.55,0.641649737010968,0,0,0,0,0,-1,39.7,1
MPLAD106678,Madhya Pradesh,Bhopal,MP_033,Vendor_033,733870.7,0.0,0.0,0,0,0,0,1,-1,60.0,1
MPLAD106679,West Bengal,Kolkata,MP_089,Vendor_058,223330.16,86420.76,0.3869641252216001,0,0,0,0,0,1,15.9,0
MPLAD106680,Assam,Dibrugarh,MP_065,Vendor_011,3000000.0,1283856.56,0.4279521866666667,0,0,0,0,0,-1,64.5,1
MPLAD106681,Karnataka,Mysuru,MP_059,Vendor_079,4337867.8,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106682,Madhya Pradesh,Indore,MP_150,Vendor_065,769779.19,231285.47,0.3004569011536932,0,0,0,0,0,1,31.9,0
MPLAD106683,Bihar,Patna,MP_120,Vendor_115,799307.54,718975.16,0.8994975325767601,0,0,0,0,0,1,10.2,0
MPLAD106684,Tamil Nadu,Madurai,MP_087,Vendor_096,589643.41,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106685,Tamil Nadu,Coimbatore,MP_128,Vendor_021,2848640.24,2519456.04,0.8844416380216548,0,0,0,0,0,-1,40.2,1
MPLAD106686,Andhra Pradesh,Vijayawada,MP_116,Vendor_115,1158020.0,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106687,Rajasthan,Udaipur,MP_023,Vendor_077,587370.45,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106688,Rajasthan,Jodhpur,MP_063,Vendor_044,1735868.19,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106689,Bihar,Bhagalpur,MP_077,Vendor_013,513363.35,251362.31,0.4896382065451303,0,0,0,0,0,-1,39.3,1
MPLAD106690,West Bengal,Siliguri,MP_071,Vendor_057,2680873.59,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106691,Punjab,Jalandhar,MP_115,Vendor_060,636465.33,557734.85,0.8763004420052228,0,0,0,0,0,1,21.5,0
MPLAD106692,Telangana,Hyderabad,MP_140,Vendor_084,1057992.14,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106693,West Bengal,Kolkata,MP_001,Vendor_028,3188293.79,2264372.22,0.710214418477414,0,0,0,0,0,1,17.8,0
MPLAD106694,Maharashtra,Nashik,MP_068,Vendor_101,910071.19,80257.96,0.08818866137274384,0,0,0,0,0,1,17.1,0
MPLAD106695,Haryana,Panipat,MP_026,Vendor_040,1882051.1,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106696,Punjab,Amritsar,MP_064,Vendor_035,1685802.48,304449.39,0.18059612179476686,0,0,0,0,0,-1,51.4,1
MPLAD106697,Tamil Nadu,Madurai,MP_136,Vendor_114,1217248.04,580893.71,0.47721885015317006,0,0,0,0,0,1,6.5,0
MPLAD106698,Haryana,Panipat,MP_026,Vendor_009,1316036.45,1078254.47,0.8193196092707007,0,0,0,0,0,-1,47.9,1
MPLAD106699,Rajasthan,Udaipur,MP_052,Vendor_039,2213985.64,1861516.7,0.8407989041880144,0,0,0,0,0,1,31.8,0
MPLAD106700,Punjab,Amritsar,MP_098,Vendor_097,1642631.7,278128.19,0.16931865493646567,0,0,0,0,0,-1,70.4,1
MPLAD106701,Tamil Nadu,Madurai,MP_136,Vendor_065,1866264.26,1382751.64,0.7409195308707245,0,0,0,0,0,1,7.6,0
MPLAD106702,Kerala,Kochi,MP_104,Vendor_102,807062.23,462121.11,0.5725966261610335,0,0,0,0,0,1,30.2,0
MPLAD106703,Chhattisgarh,Raipur,MP_005,Vendor_112,1318555.75,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106704,Punjab,Amritsar,MP_098,Vendor_089,911882.81,911882.81,1.0,0,0,0,0,0,-1,52.0,1
MPLAD106705,Gujarat,Surat,MP_122,Vendor_028,1219882.44,1074745.42,0.8810237648801633,0,0,0,0,0,1,22.6,0
MPLAD106706,West Bengal,Siliguri,MP_071,Vendor_047,748088.36,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106707,Gujarat,Surat,MP_097,Vendor_077,1338242.01,1198800.44,0.895802426647778,0,0,0,0,0,1,21.1,0
MPLAD106708,Assam,Silchar,MP_076,Vendor_011,672661.76,608458.5,0.9045534266731619,0,0,0,0,0,-1,88.6,1
MPLAD106709,West Bengal,Siliguri,MP_071,Vendor_039,608585.86,209041.13,0.3434866692433505,0,0,0,0,0,1,5.2,0
MPLAD106710,Haryana,Gurugram,MP_091,Vendor_112,444016.52,47843.09,0.1077506981046561,0,0,0,0,0,1,15.8,0
MPLAD106711,Odisha,Rourkela,MP_106,Vendor_014,510861.89,140868.45,0.27574664064293386,0,0,0,0,0,1,25.6,0
MPLAD106712,Haryana,Gurugram,MP_091,Vendor_001,887983.7,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106713,Bihar,Patna,MP_028,Vendor_069,524458.85,394469.1,0.7521449966951649,0,0,0,0,0,1,29.2,0
MPLAD106714,Gujarat,Ahmedabad,MP_021,Vendor_098,681064.04,634996.52,0.932359488543838,0,0,0,0,0,1,28.1,0
MPLAD106715,Assam,Guwahati,MP_148,Vendor_090,3601497.39,0.0,0.0,0,1,0,0,1,1,85.0,1
MPLAD106716,Bihar,Bhagalpur,MP_077,Vendor_112,1941505.2,54811.23,0.028231307338244575,0,1,0,0,0,1,85.0,1
MPLAD106717,Bihar,Patna,MP_050,Vendor_094,674611.53,304657.26,0.4516039920041094,0,0,0,0,0,1,5.1,0
MPLAD106718,Maharashtra,Mumbai,MP_105,Vendor_112,3000000.0,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106719,Kerala,Thiruvananthapuram,MP_102,Vendor_012,1745291.75,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106720,Uttar Pradesh,Lucknow,MP_049,Vendor_098,2111390.87,437801.58,0.2073522180192055,0,0,0,0,0,-1,43.8,1
MPLAD106721,Gujarat,Ahmedabad,MP_015,Vendor_103,5018207.39,1267544.35,0.2525890724496343,0,0,0,0,0,-1,52.2,1
MPLAD106722,West Bengal,Kolkata,MP_054,Vendor_050,1843087.49,1674680.73,0.9086279078374082,0,0,0,0,0,1,24.6,0
MPLAD106723,Assam,Guwahati,MP_133,Vendor_047,2594060.39,1815842.27,0.6999999988435118,0,0,0,0,0,1,30.4,0
MPLAD106724,Madhya Pradesh,Bhopal,MP_033,Vendor_103,1104669.47,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106725,Chhattisgarh,Raipur,MP_048,Vendor_030,2410327.31,472253.83,0.19592933625267683,0,0,0,0,0,1,7.0,0
MPLAD106726,West Bengal,Siliguri,MP_111,Vendor_110,320677.3,117690.35,0.3670055535580473,0,0,0,0,0,1,24.9,0
MPLAD106727,Jharkhand,Ranchi,MP_109,Vendor_027,640338.42,275584.63,0.43037341098477266,0,0,0,0,0,1,33.4,0
MPLAD106728,Gujarat,Surat,MP_122,Vendor_054,849822.73,189848.2,0.2233974137170937,0,0,0,0,0,-1,60.7,1
MPLAD106729,Assam,Guwahati,MP_133,Vendor_006,1199638.54,1300318.15,1.083924954595073,0,0,1,0,0,-1,90.0,1
MPLAD106730,Haryana,Gurugram,MP_138,Vendor_074,425907.89,220506.2,0.5177321321753396,0,0,0,0,0,1,30.2,0
MPLAD106731,Punjab,Amritsar,MP_012,Vendor_070,552382.88,291134.11,0.5270512909451502,0,0,0,0,0,1,21.1,0
MPLAD106732,Chhattisgarh,Raipur,MP_113,Vendor_093,1763023.28,1161477.51,0.6587987369060719,0,0,0,0,0,1,0.8,0
MPLAD106733,Tamil Nadu,Madurai,MP_145,Vendor_008,357746.39,315168.69,0.8809835649215076,0,0,0,0,0,-1,41.8,1
MPLAD106734,Tamil Nadu,Chennai,MP_135,Vendor_113,1666718.22,1627819.18,0.9766612979127329,0,0,0,0,0,1,22.8,0
MPLAD106735,Chhattisgarh,Raipur,MP_005,Vendor_094,1652371.67,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106736,Madhya Pradesh,Indore,MP_150,Vendor_107,899749.26,239892.67,0.2666216919144785,0,0,0,0,0,-1,46.7,1
MPLAD106737,Punjab,Amritsar,MP_064,Vendor_016,2457965.48,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106738,Kerala,Kochi,MP_086,Vendor_106,1130510.8,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106739,Karnataka,Mysuru,MP_059,Vendor_083,1504503.11,769499.81,0.5114644196381887,0,0,0,0,0,1,14.4,0
MPLAD106740,Punjab,Jalandhar,MP_115,Vendor_111,2206933.96,1043910.9,0.4730141086777241,0,0,0,0,0,1,36.6,0
MPLAD106741,Punjab,Amritsar,MP_012,Vendor_013,1037705.06,530893.9,0.5116038462797897,0,0,0,0,0,1,17.9,0
MPLAD106742,Bihar,Gaya,MP_060,Vendor_086,398015.31,364171.47,0.9149684970661053,0,0,0,0,0,1,27.2,0
MPLAD106743,Tamil Nadu,Coimbatore,MP_128,Vendor_056,4084951.91,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106744,Assam,Silchar,MP_129,Vendor_091,1255903.64,133722.2,0.10647488847153913,0,0,0,0,0,-1,43.8,1
MPLAD106745,Kerala,Kochi,MP_082,Vendor_007,3947853.26,0.0,0.0,0,0,0,0,1,-1,60.0,1
MPLAD106746,Punjab,Amritsar,MP_098,Vendor_093,1628640.2,1421125.01,0.8725837726466533,0,0,0,1,0,1,80.0,1
MPLAD106747,Maharashtra,Mumbai,MP_067,Vendor_089,2075143.6,173467.03,0.08359278365121334,0,0,0,0,0,1,25.9,0
MPLAD106748,West Bengal,Kolkata,MP_056,Vendor_105,683962.84,182375.67,0.26664558267522254,0,0,0,0,0,1,28.3,0
MPLAD106749,Kerala,Kochi,MP_108,Vendor_068,1112425.91,644664.29,0.5795121133055954,0,0,0,0,0,1,36.8,0
MPLAD106750,Bihar,Patna,MP_050,Vendor_098,4830672.27,2223308.79,0.46024831860514526,0,0,0,0,0,1,11.1,0
MPLAD106751,Tamil Nadu,Madurai,MP_087,Vendor_013,1253662.69,247455.39,0.19738594118965128,0,0,0,0,0,1,23.2,0
MPLAD106752,Kerala,Kochi,MP_008,Vendor_046,978646.01,908032.2,0.9278454014235443,0,0,0,0,0,-1,48.2,1
MPLAD106753,Bihar,Bhagalpur,MP_018,Vendor_114,2569599.23,2334652.61,0.9085668234730907,0,0,0,0,0,1,12.0,0
MPLAD106754,Punjab,Jalandhar,MP_115,Vendor_030,5066055.01,4352041.01,0.8590591695923965,0,0,0,0,0,1,21.4,0
MPLAD106755,Madhya Pradesh,Indore,MP_150,Vendor_066,1319645.47,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106756,Karnataka,Hubballi,MP_029,Vendor_055,2557924.91,922118.99,0.36049494119043546,0,0,0,0,0,1,33.7,0
MPLAD106757,Assam,Guwahati,MP_148,Vendor_040,3642316.33,3512050.54,0.9642354539810111,0,0,0,0,0,1,24.6,0
MPLAD106758,Tamil Nadu,Coimbatore,MP_078,Vendor_099,2954143.33,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106759,Maharashtra,Nashik,MP_011,Vendor_072,1345370.93,0.0,0.0,0,1,0,0,1,1,85.0,1
MPLAD106760,Punjab,Ludhiana,MP_141,Vendor_094,2472887.48,964399.68,0.3899893091779494,0,0,0,0,0,1,14.0,0
MPLAD106761,Gujarat,Vadodara,MP_093,Vendor_091,609087.53,168598.38,0.27680484609494466,0,0,0,0,0,-1,64.6,1
MPLAD106762,Odisha,Rourkela,MP_090,Vendor_010,909252.12,577857.71,0.6355307810555338,0,0,0,0,0,1,36.5,0
MPLAD106763,Karnataka,Mysuru,MP_062,Vendor_009,1690902.7,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106764,Maharashtra,Mumbai,MP_067,Vendor_063,2679966.56,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106765,Gujarat,Surat,MP_122,Vendor_072,3035409.33,1437227.61,0.47348724792909563,0,0,0,0,0,1,23.6,0
MPLAD106766,Rajasthan,Udaipur,MP_023,Vendor_050,444922.09,0.0,0.0,0,1,0,0,1,1,85.0,1
MPLAD106767,Haryana,Gurugram,MP_091,Vendor_084,410258.42,155307.08,0.3785591530333491,0,0,0,0,0,1,22.7,0
MPLAD106768,Odisha,Rourkela,MP_090,Vendor_061,802862.56,596199.89,0.7425927172391747,0,0,0,0,0,1,38.1,0
MPLAD106769,West Bengal,Siliguri,MP_071,Vendor_074,1445227.21,642044.25,0.4442514267358694,0,0,0,0,0,1,20.3,0
MPLAD106770,Chhattisgarh,Raipur,MP_005,Vendor_048,1939590.69,816879.83,0.4211609357642359,0,0,0,0,0,1,22.8,0
MPLAD106771,Jharkhand,Jamshedpur,MP_031,Vendor_065,1247735.34,1247735.34,1.0,0,0,0,0,0,-1,41.2,1
MPLAD106772,Punjab,Amritsar,MP_012,Vendor_038,878663.36,2971.41,0.0033817388265740362,0,1,0,0,0,1,85.0,1
MPLAD106773,Odisha,Rourkela,MP_013,Vendor_050,638182.91,386284.07,0.6052873932333913,0,0,0,0,0,1,26.1,0
MPLAD106774,Punjab,Ludhiana,MP_141,Vendor_090,1197276.36,499323.17,0.41704921827739083,0,0,0,0,0,1,17.8,0
MPLAD106775,Tamil Nadu,Madurai,MP_145,Vendor_090,665124.93,756864.9,1.1379289301334712,0,0,1,0,0,1,90.0,1
MPLAD106776,Haryana,Faridabad,MP_112,Vendor_089,1906183.13,1886687.16,0.989772247118775,0,0,0,0,0,-1,52.7,1
MPLAD106777,Rajasthan,Udaipur,MP_023,Vendor_001,1952108.75,198853.82,0.10186615883976752,0,0,0,0,0,1,14.8,0
MPLAD106778,Andhra Pradesh,Vijayawada,MP_116,Vendor_114,1018618.13,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106779,Kerala,Kochi,MP_085,Vendor_074,1858126.58,961963.87,0.5177063179409446,0,0,0,0,0,-1,45.9,1
MPLAD106780,Chhattisgarh,Bilaspur,MP_080,Vendor_063,3537764.32,1047255.4,0.29602181074628514,0,0,0,0,0,1,23.1,0
MPLAD106781,Gujarat,Surat,MP_097,Vendor_024,3024253.56,1044972.86,0.3455308357147143,0,0,0,0,0,1,10.0,0
MPLAD106782,Haryana,Gurugram,MP_091,Vendor_076,544314.09,186198.5,0.34207914772149295,0,0,0,0,0,1,14.4,0
MPLAD106783,Kerala,Kochi,MP_008,Vendor_078,611951.95,112142.82,0.18325428981801598,0,0,0,0,0,1,35.6,0
MPLAD106784,Assam,Dibrugarh,MP_123,Vendor_063,1808694.43,1446272.53,0.7996223718121364,0,0,0,0,0,1,34.4,0
MPLAD106785,Rajasthan,Udaipur,MP_044,Vendor_052,637033.3,167348.96,0.26270048991159484,0,0,0,0,0,-1,54.8,1
MPLAD106786,West Bengal,Siliguri,MP_111,Vendor_063,1899888.31,1899888.31,1.0,0,0,0,0,0,1,31.9,0
MPLAD106787,Tamil Nadu,Coimbatore,MP_037,Vendor_106,1334295.34,723431.03,0.542182085414463,0,0,0,0,0,1,26.0,0
MPLAD106788,Jharkhand,Ranchi,MP_051,Vendor_071,415491.65,107875.5,0.259633376507085,0,0,0,0,0,1,9.8,0
MPLAD106789,Tamil Nadu,Chennai,MP_135,Vendor_043,618692.98,706078.44,1.1412420422161569,0,0,1,0,0,-1,90.0,1
MPLAD106790,Assam,Silchar,MP_088,Vendor_077,3589310.28,910314.21,0.2536181435949862,0,0,0,0,0,1,18.1,0
MPLAD106791,Bihar,Bhagalpur,MP_018,Vendor_081,1734332.1,1448048.74,0.8349316373721042,0,0,0,0,0,-1,54.2,1
MPLAD106792,Tamil Nadu,Madurai,MP_136,Vendor_071,763896.81,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106793,Tamil Nadu,Coimbatore,MP_037,Vendor_075,2237343.52,717292.44,0.32060004804268943,0,0,0,0,0,1,29.5,0
MPLAD106794,Tamil Nadu,Coimbatore,MP_078,Vendor_074,1551709.39,412120.65,0.2655913875729012,0,0,0,0,0,1,19.5,0
MPLAD106795,Punjab,Jalandhar,MP_115,Vendor_108,355648.95,73367.84,0.20629286266696414,0,0,0,0,0,1,16.4,0
MPLAD106796,Maharashtra,Mumbai,MP_067,Vendor_065,915735.19,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106797,Uttar Pradesh,Varanasi,MP_096,Vendor_038,781238.75,241817.37,0.3095306908419481,0,0,0,0,0,1,28.6,0
MPLAD106798,Rajasthan,Jaipur,MP_121,Vendor_038,1047444.21,880188.56,0.8403202305161438,0,0,0,0,0,1,30.7,0
MPLAD106799,Punjab,Ludhiana,MP_101,Vendor_058,313862.57,196088.28,0.6247584093891795,0,0,0,0,0,1,16.3,0
MPLAD106800,West Bengal,Kolkata,MP_001,Vendor_074,1684613.62,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106801,Chhattisgarh,Bilaspur,MP_080,Vendor_101,2344424.76,2199524.54,0.9381937000187629,0,0,0,0,0,1,34.3,0
MPLAD106802,Haryana,Faridabad,MP_137,Vendor_101,6386356.46,3575550.83,0.5598733569594705,0,0,0,0,0,1,31.0,0
MPLAD106803,Gujarat,Ahmedabad,MP_047,Vendor_042,1377271.25,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106804,West Bengal,Kolkata,MP_001,Vendor_056,2083592.76,1112209.74,0.5337942045834331,0,0,0,0,0,1,12.8,0
MPLAD106805,Punjab,Jalandhar,MP_146,Vendor_090,1600282.82,285435.9,0.17836590909599342,0,0,0,0,0,1,24.6,0
MPLAD106806,Chhattisgarh,Raipur,MP_048,Vendor_079,2661138.11,2642780.86,0.9931017296956451,0,0,0,0,0,1,29.1,0
MPLAD106807,Jharkhand,Ranchi,MP_035,Vendor_079,365205.55,158959.11,0.435259294389146,0,0,0,0,0,1,12.8,0
MPLAD106808,Haryana,Faridabad,MP_137,Vendor_069,1980794.85,1936802.4,0.9777905066746311,0,0,0,0,0,1,23.2,0
MPLAD106809,Punjab,Ludhiana,MP_101,Vendor_063,939815.67,181884.08,0.19353165286124668,0,0,0,0,0,1,18.2,0
MPLAD106810,Uttar Pradesh,Varanasi,MP_096,Vendor_034,791422.07,0.0,0.0,0,0,0,0,1,-1,60.0,1
MPLAD106811,Odisha,Rourkela,MP_013,Vendor_038,1018219.25,453411.84,0.4452988293041995,0,0,0,0,0,1,8.7,0
MPLAD106812,Bihar,Gaya,MP_060,Vendor_046,1882886.48,960157.62,0.5099391971841022,0,0,0,0,0,1,27.9,0
MPLAD106813,Maharashtra,Pune,MP_127,Vendor_051,684944.7,398176.0,0.5813257625031627,0,0,0,0,0,1,14.9,0
MPLAD106814,Haryana,Gurugram,MP_138,Vendor_065,1317309.93,882737.81,0.6701063962980983,0,0,0,0,0,1,6.8,0
MPLAD106815,Madhya Pradesh,Indore,MP_150,Vendor_058,319169.11,184218.04,0.5771800410133675,0,0,0,0,0,1,18.9,0
MPLAD106816,Uttar Pradesh,Varanasi,MP_007,Vendor_053,3670988.58,3395865.22,0.9250546946675602,0,0,0,0,0,1,32.0,0
MPLAD106817,Madhya Pradesh,Bhopal,MP_033,Vendor_082,2360801.21,1607401.91,0.6808713512985703,0,0,0,0,0,1,29.0,0
MPLAD106818,Maharashtra,Mumbai,MP_061,Vendor_103,405033.97,268437.63,0.6627533735009931,0,0,0,0,0,1,38.1,0
MPLAD106819,West Bengal,Siliguri,MP_111,Vendor_048,2742671.83,1372045.46,0.5002587057599232,0,0,0,0,0,1,11.6,0
MPLAD106820,Odisha,Rourkela,MP_106,Vendor_077,1324902.62,435959.87,0.3290505003303563,0,0,0,0,0,1,8.3,0
MPLAD106821,Karnataka,Mysuru,MP_019,Vendor_039,3130921.57,926108.44,0.295794199661156,0,0,0,0,0,1,14.4,0
MPLAD106822,Kerala,Kozhikode,MP_043,Vendor_109,830242.47,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106823,Maharashtra,Nashik,MP_068,Vendor_056,1811674.08,1740349.17,0.9606303855713384,0,0,0,0,0,-1,63.2,1
MPLAD106824,Odisha,Bhubaneswar,MP_092,Vendor_074,2286993.9,1301882.18,0.5692547671421424,0,0,0,0,0,1,21.4,0
MPLAD106825,Assam,Guwahati,MP_024,Vendor_087,1618768.81,551947.98,0.34096776302478915,0,0,0,0,0,1,14.4,0
MPLAD106826,Kerala,Kochi,MP_085,Vendor_068,4802670.26,954121.15,0.19866472157095375,0,0,0,0,0,-1,39.0,1
MPLAD106827,Bihar,Bhagalpur,MP_018,Vendor_046,1140719.23,598750.72,0.524888775654286,0,0,0,0,0,1,15.0,0
MPLAD106828,Tamil Nadu,Madurai,MP_125,Vendor_055,1706859.63,1706859.63,1.0,0,0,0,0,0,1,24.5,0
MPLAD106829,Madhya Pradesh,Bhopal,MP_033,Vendor_010,2343694.44,2343694.44,1.0,0,0,0,0,0,-1,41.5,1
MPLAD106830,Punjab,Ludhiana,MP_149,Vendor_038,2599107.16,2553348.22,0.9823943619161898,0,0,0,0,0,-1,44.8,1
MPLAD106831,West Bengal,Siliguri,MP_071,Vendor_066,736550.21,361023.35,0.49015443224162547,0,0,0,0,0,1,5.2,0
MPLAD106832,Assam,Dibrugarh,MP_117,Vendor_102,795406.14,402728.75,0.5063183822040901,0,0,0,0,0,1,35.3,0
MPLAD106833,Rajasthan,Udaipur,MP_052,Vendor_110,1295506.75,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106834,Tamil Nadu,Madurai,MP_042,Vendor_006,805991.91,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106835,Tamil Nadu,Madurai,MP_087,Vendor_032,952699.06,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD106836,Chhattisgarh,Raipur,MP_113,Vendor_055,1357808.41,307777.94,0.2266725833580601,0,0,0,0,0,1,11.5,0
MPLAD106837,Assam,Silchar,MP_016,Vendor_018,2952665.24,1259862.8,0.4266866365114929,0,0,0,0,0,1,3.3,0
MPLAD106838,Tamil Nadu,Madurai,MP_042,Vendor_062,1755444.11,0.0,0.0,0,1,0,0,1,1,85.0,1
MPLAD106839,Kerala,Kochi,MP_085,Vendor_041,591034.03,261953.29,0.443211857022852,0,0,0,0,0,1,34.1,0
MPLAD106840,Andhra Pradesh,Vijayawada,MP_116,Vendor_074,1042217.5,353129.97,0.3388256002226023,0,0,0,0,0,-1,49.2,1
MPLAD106841,Punjab,Jalandhar,MP_114,Vendor_036,2402696.83,544084.76,0.2264475289626948,0,0,0,0,0,1,33.6,0
